transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age
18608,4,736,2017-05-01,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0,1383.61,Sansone,Eastcourt,Male,41,1974-05-24,Help Desk Operator,Missing,High Net Worth,N,No,8.0,49
1449,1,173,2017-01-03,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,35667.0,448.68,Ebba,Hanselmann,Female,99,1997-01-02,General Manager,Health,Affluent Customer,N,No,1.0,27
2582,3,173,2017-11-18,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40670.0,1702.5499999999995,Ebba,Hanselmann,Female,99,1997-01-02,General Manager,Health,Affluent Customer,N,No,1.0,27
4941,20,173,2017-03-16,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,41701.0,195.33999999999992,Ebba,Hanselmann,Female,99,1997-01-02,General Manager,Health,Affluent Customer,N,No,1.0,27
5091,42,173,2017-03-25,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,37873.0,199.0999999999999,Ebba,Hanselmann,Female,99,1997-01-02,General Manager,Health,Affluent Customer,N,No,1.0,27
6042,33,173,2017-02-10,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,36498.0,144.26,Ebba,Hanselmann,Female,99,1997-01-02,General Manager,Health,Affluent Customer,N,No,1.0,27
10468,77,173,2017-07-04,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,36833.0,445.2099999999999,Ebba,Hanselmann,Female,99,1997-01-02,General Manager,Health,Affluent Customer,N,No,1.0,27
15363,37,173,2017-12-15,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36146.0,1544.61,Ebba,Hanselmann,Female,99,1997-01-02,General Manager,Health,Affluent Customer,N,No,1.0,27
16845,3,173,2017-02-03,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37823.0,1702.5499999999995,Ebba,Hanselmann,Female,99,1997-01-02,General Manager,Health,Affluent Customer,N,No,1.0,27
16953,67,173,2017-09-01,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,37659.0,167.20999999999998,Ebba,Hanselmann,Female,99,1997-01-02,General Manager,Health,Affluent Customer,N,No,1.0,27
1450,49,2611,2017-07-01,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,133.38,Aeriel,Lejeune,Female,36,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,N,No,9.0,32
10370,56,2611,2017-10-15,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,45.96000000000001,Aeriel,Lejeune,Female,36,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,N,No,9.0,32
12433,22,2611,2017-07-30,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,15.080000000000004,Aeriel,Lejeune,Female,36,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,N,No,9.0,32
13508,94,2611,2017-12-28,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,641.64,Aeriel,Lejeune,Female,36,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,N,No,9.0,32
14837,78,2611,2017-10-10,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,1055.82,Aeriel,Lejeune,Female,36,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,N,No,9.0,32
17711,13,2611,2017-09-23,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,574.6200000000001,Aeriel,Lejeune,Female,36,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,N,No,9.0,32
19162,98,2611,2017-09-01,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,143.36,Aeriel,Lejeune,Female,36,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,N,No,9.0,32
1451,44,2351,2017-11-05,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,37668.0,1660.88,Felicity,Beirne,Female,35,1992-03-15,Assistant Professor,Retail,Affluent Customer,N,Yes,10.0,31
7268,37,2351,2017-07-16,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40336.0,1544.61,Felicity,Beirne,Female,35,1992-03-15,Assistant Professor,Retail,Affluent Customer,N,Yes,10.0,31
7503,2,2351,2017-07-24,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,17.869999999999997,Felicity,Beirne,Female,35,1992-03-15,Assistant Professor,Retail,Affluent Customer,N,Yes,10.0,31
8130,85,2351,2017-02-15,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,37626.0,547.28,Felicity,Beirne,Female,35,1992-03-15,Assistant Professor,Retail,Affluent Customer,N,Yes,10.0,31
8938,61,2351,2017-05-15,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,38647.0,14.229999999999997,Felicity,Beirne,Female,35,1992-03-15,Assistant Professor,Retail,Affluent Customer,N,Yes,10.0,31
9079,79,2351,2017-01-22,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,41533.0,737.5699999999999,Felicity,Beirne,Female,35,1992-03-15,Assistant Professor,Retail,Affluent Customer,N,Yes,10.0,31
18327,24,2351,2017-03-04,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0,957.02,Felicity,Beirne,Female,35,1992-03-15,Assistant Professor,Retail,Affluent Customer,N,Yes,10.0,31
18761,49,2351,2017-08-27,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41009.0,133.38,Felicity,Beirne,Female,35,1992-03-15,Assistant Professor,Retail,Affluent Customer,N,Yes,10.0,31
1452,96,422,2017-07-03,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,129.01,Vito,Norker,Male,78,2002-01-06,Missing,Manufacturing,Affluent Customer,N,No,1.0,22
4736,51,422,2017-07-03,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,802.26,Vito,Norker,Male,78,2002-01-06,Missing,Manufacturing,Affluent Customer,N,No,1.0,22
8846,83,422,2017-08-19,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,1408.91,Vito,Norker,Male,78,2002-01-06,Missing,Manufacturing,Affluent Customer,N,No,1.0,22
9764,97,422,2017-02-10,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0,50.66,Vito,Norker,Male,78,2002-01-06,Missing,Manufacturing,Affluent Customer,N,No,1.0,22
1454,1,2608,2017-12-13,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38573.0,448.68,Fenelia,Dockrell,Female,44,1975-11-05,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6.0,48
8017,79,2608,2017-10-11,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,41533.0,737.5699999999999,Fenelia,Dockrell,Female,44,1975-11-05,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6.0,48
13426,66,2608,2017-03-20,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,38647.0,64.92999999999995,Fenelia,Dockrell,Female,44,1975-11-05,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6.0,48
15313,86,2608,2017-10-13,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,36367.0,110.56,Fenelia,Dockrell,Female,44,1975-11-05,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6.0,48
16876,91,2608,2017-07-04,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,34556.0,25.08999999999999,Fenelia,Dockrell,Female,44,1975-11-05,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6.0,48
17692,6,2608,2017-04-22,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38258.0,91.15,Fenelia,Dockrell,Female,44,1975-11-05,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6.0,48
18191,84,2608,2017-10-30,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,36367.0,75.48000000000002,Fenelia,Dockrell,Female,44,1975-11-05,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6.0,48
1455,36,1761,2017-09-03,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,35560.0,437.46,Kassi,List,Female,96,1974-08-29,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14.0,49
4064,96,1761,2017-10-25,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,34556.0,129.01,Kassi,List,Female,96,1974-08-29,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14.0,49
8854,11,1761,2017-11-10,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0,509.97,Kassi,List,Female,96,1974-08-29,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14.0,49
14822,54,1761,2017-12-12,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,33259.0,1279.4,Kassi,List,Female,96,1974-08-29,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14.0,49
17498,35,1761,2017-03-29,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,35052.0,903.11,Kassi,List,Female,96,1974-08-29,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14.0,49
1456,65,1957,2017-05-01,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,1028.76,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,46
1463,21,1957,2017-08-05,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,690.49,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,46
4127,43,1957,2017-12-11,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,502.47,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,46
6692,96,1957,2017-06-03,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,129.01,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,46
7726,58,1957,2017-06-14,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,771.12,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,46
7920,31,1957,2017-01-16,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,57.72999999999999,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,46
9042,15,1957,2017-10-10,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,209.84000000000003,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,46
10390,52,1957,2017-04-07,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,450.77,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,46
11871,36,1957,2017-06-19,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,437.46,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,46
18431,51,1957,2017-03-21,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,802.26,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,46
1459,42,874,2017-05-14,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,34071.0,199.0999999999999,Howard,Oseland,Male,78,2001-05-05,Missing,Health,Mass Customer,N,Yes,1.0,22
3327,96,874,2017-05-31,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,129.01,Howard,Oseland,Male,78,2001-05-05,Missing,Health,Mass Customer,N,Yes,1.0,22
3471,15,874,2017-03-27,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,35378.0,209.84000000000003,Howard,Oseland,Male,78,2001-05-05,Missing,Health,Mass Customer,N,Yes,1.0,22
6954,65,874,2017-07-29,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,34996.0,1028.76,Howard,Oseland,Male,78,2001-05-05,Missing,Health,Mass Customer,N,Yes,1.0,22
7673,72,874,2017-04-29,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38859.0,90.09999999999997,Howard,Oseland,Male,78,2001-05-05,Missing,Health,Mass Customer,N,Yes,1.0,22
9992,19,874,2017-06-19,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,34115.0,4.8,Howard,Oseland,Male,78,2001-05-05,Missing,Health,Mass Customer,N,Yes,1.0,22
10447,75,874,2017-01-21,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,1010.02,Howard,Oseland,Male,78,2001-05-05,Missing,Health,Mass Customer,N,Yes,1.0,22
15936,5,874,2017-11-14,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38216.0,114.93,Howard,Oseland,Male,78,2001-05-05,Missing,Health,Mass Customer,N,Yes,1.0,22
1460,7,163,2017-07-06,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35052.0,144.26,Kessia,Helder,Female,58,1976-09-06,Librarian,Entertainment,High Net Worth,N,Yes,14.0,47
13650,52,163,2017-09-07,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,33455.0,957.02,Kessia,Helder,Female,58,1976-09-06,Librarian,Entertainment,High Net Worth,N,Yes,14.0,47
1462,33,3101,2017-10-06,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,199.0999999999999,Paxton,Lermit,Male,68,1987-08-27,Geological Engineer,Manufacturing,High Net Worth,N,No,12.0,36
5946,0,3101,2017-10-02,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,72.59999999999997,Paxton,Lermit,Male,68,1987-08-27,Geological Engineer,Manufacturing,High Net Worth,N,No,12.0,36
6400,22,3101,2017-03-13,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0,143.82,Paxton,Lermit,Male,68,1987-08-27,Geological Engineer,Manufacturing,High Net Worth,N,No,12.0,36
16119,33,3101,2017-10-30,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,199.0999999999999,Paxton,Lermit,Male,68,1987-08-27,Geological Engineer,Manufacturing,High Net Worth,N,No,12.0,36
1465,7,1659,2017-05-20,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,40618.0,144.26,Olva,Sheehy,Female,75,1989-11-14,Software Consultant,Property,High Net Worth,N,Yes,13.0,34
1855,43,1659,2017-10-11,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,737.5699999999999,Olva,Sheehy,Female,75,1989-11-14,Software Consultant,Property,High Net Worth,N,Yes,13.0,34
7629,54,1659,2017-04-24,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42105.0,1028.76,Olva,Sheehy,Female,75,1989-11-14,Software Consultant,Property,High Net Worth,N,Yes,13.0,34
10585,91,1659,2017-05-14,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38193.0,128.45999999999992,Olva,Sheehy,Female,75,1989-11-14,Software Consultant,Property,High Net Worth,N,Yes,13.0,34
11945,90,1659,2017-05-15,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,40672.0,437.46,Olva,Sheehy,Female,75,1989-11-14,Software Consultant,Property,High Net Worth,N,Yes,13.0,34
13029,0,1659,2017-06-05,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,36668.0,167.20999999999998,Olva,Sheehy,Female,75,1989-11-14,Software Consultant,Property,High Net Worth,N,Yes,13.0,34
17173,23,1659,2017-10-05,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,34079.0,817.36,Olva,Sheehy,Female,75,1989-11-14,Software Consultant,Property,High Net Worth,N,Yes,13.0,34
1466,69,1700,2017-08-24,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,42226.0,445.2099999999999,Rana,Streets,Female,28,1969-09-18,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,14.0,54
5416,0,1700,2017-11-16,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,17.869999999999997,Rana,Streets,Female,28,1969-09-18,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,14.0,54
6198,58,1700,2017-06-10,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,34170.0,450.77,Rana,Streets,Female,28,1969-09-18,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,14.0,54
18087,0,1700,2017-08-28,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,37539.0,25.08999999999999,Rana,Streets,Female,28,1969-09-18,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,14.0,54
18495,0,1700,2017-10-06,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,33364.0,41.13,Rana,Streets,Female,28,1969-09-18,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,14.0,54
19011,0,1700,2017-05-27,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37539.0,72.59999999999997,Rana,Streets,Female,28,1969-09-18,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,14.0,54
19976,35,1700,2017-10-22,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,448.68,Rana,Streets,Female,28,1969-09-18,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,14.0,54
1467,89,1894,2017-08-27,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,38750.0,1230.27,Patten,Laytham,Male,86,1976-04-01,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,17.0,47
8744,0,1894,2017-11-24,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,40784.0,17.869999999999997,Patten,Laytham,Male,86,1976-04-01,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,17.0,47
17569,0,1894,2017-07-20,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41701.0,17.869999999999997,Patten,Laytham,Male,86,1976-04-01,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,17.0,47
18628,96,1894,2017-10-18,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,641.64,Patten,Laytham,Male,86,1976-04-01,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,17.0,47
1469,93,325,2017-05-13,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,42458.0,834.9399999999999,Anthia,Ghilardini,Female,98,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17.0,52
5296,43,325,2017-05-18,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,37668.0,502.47,Anthia,Ghilardini,Female,98,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17.0,52
12410,55,325,2017-07-08,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34143.0,1295.43,Anthia,Ghilardini,Female,98,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17.0,52
16429,33,325,2017-04-24,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,40336.0,144.26,Anthia,Ghilardini,Female,98,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17.0,52
17766,31,325,2017-08-19,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,40336.0,57.72999999999999,Anthia,Ghilardini,Female,98,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17.0,52
19899,57,325,2017-04-06,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,36146.0,1630.25,Anthia,Ghilardini,Female,98,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17.0,52
1470,55,1104,2017-12-19,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,1295.43,Jewelle,Pincott,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8.0,64
2807,97,1104,2017-09-25,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0,50.66,Jewelle,Pincott,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8.0,64
8260,92,1104,2017-07-09,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,155.6500000000001,Jewelle,Pincott,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8.0,64
8923,6,1104,2017-03-09,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,91.15,Jewelle,Pincott,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8.0,64
13731,21,1104,2017-06-18,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,690.49,Jewelle,Pincott,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8.0,64
16181,23,1104,2017-03-08,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,75.75,Jewelle,Pincott,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8.0,64
16721,15,1104,2017-04-23,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,209.84000000000003,Jewelle,Pincott,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8.0,64
1471,0,1647,2017-05-18,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,35470.0,133.38,Ivory,Roscam,Female,21,1977-09-09,Missing,Financial Services,High Net Worth,N,Yes,17.0,46
3124,49,1647,2017-02-27,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,40779.0,327.9799999999999,Ivory,Roscam,Female,21,1977-09-09,Missing,Financial Services,High Net Worth,N,Yes,17.0,46
7694,54,1647,2017-07-05,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,40410.0,1028.76,Ivory,Roscam,Female,21,1977-09-09,Missing,Financial Services,High Net Worth,N,Yes,17.0,46
8228,41,1647,2017-04-07,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,40303.0,209.84000000000003,Ivory,Roscam,Female,21,1977-09-09,Missing,Financial Services,High Net Worth,N,Yes,17.0,46
13448,0,1647,2017-05-02,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,40553.0,90.09999999999997,Ivory,Roscam,Female,21,1977-09-09,Missing,Financial Services,High Net Worth,N,Yes,17.0,46
17661,54,1647,2017-06-16,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42105.0,1028.76,Ivory,Roscam,Female,21,1977-09-09,Missing,Financial Services,High Net Worth,N,Yes,17.0,46
19070,35,1647,2017-01-12,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,448.68,Ivory,Roscam,Female,21,1977-09-09,Missing,Financial Services,High Net Worth,N,Yes,17.0,46
1472,27,2715,2017-06-27,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999996,Umberto,Cappineer,Male,27,1962-11-14,Civil Engineer,Manufacturing,Affluent Customer,N,No,11.0,61
2091,54,2715,2017-08-02,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,1279.4,Umberto,Cappineer,Male,27,1962-11-14,Civil Engineer,Manufacturing,Affluent Customer,N,No,11.0,61
2664,42,2715,2017-09-17,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,199.0999999999999,Umberto,Cappineer,Male,27,1962-11-14,Civil Engineer,Manufacturing,Affluent Customer,N,No,11.0,61
5856,100,2715,2017-05-18,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,830.2399999999999,Umberto,Cappineer,Male,27,1962-11-14,Civil Engineer,Manufacturing,Affluent Customer,N,No,11.0,61
